Дата,Год,Месяц,День,48-1 (0),"48-1 (0,5)",48-1 (1),"48-1 (1,5)",48-1 (2),"48-1 (2,5)",48-1 (3),"48-1 (3,5)",48-1 (4),"48-1 (4,5)",48-1 (5),48-1 (6),48-1 (7),48-1 (8),48-1 (9),48-1 (10),48-1 (11),48-Воздух (0)
2023-09-11,2023,9,11,9.91,8.55,6.67,5.01,3.09,0.95,-0.23,-0.46,-0.78,-0.96,-1.14,-1.29,-1.49,-1.43,-1.33,-1.21,-1.11,12.76
2023-09-12,2023,9,12,10.8,8.55,6.65,4.96,3.03,0.96,-0.24,-0.44,-0.78,-0.92,-1.12,-1.28,-1.43,-1.4,-1.32,-1.21,-1.11,13.9
2023-09-13,2023,9,13,10.69,8.77,6.67,4.95,3.06,0.95,-0.24,-0.43,-0.78,-0.92,-1.07,-1.23,-1.36,-1.37,-1.3,-1.17,-1.11,12.28
2023-09-14,2023,9,14,10.82,8.81,6.72,4.95,3.06,0.97,-0.24,-0.43,-0.78,-0.92,-1.07,-1.23,-1.36,-1.35,-1.29,-1.16,-1.11,14.77
2023-09-15,2023,9,15,12.0,9.03,6.74,4.96,3.03,0.99,-0.26,-0.43,-0.74,-0.89,-1.05,-1.23,-1.33,-1.35,-1.29,-1.16,-1.11,16.01
2023-09-16,2023,9,16,11.07,9.37,6.87,5.01,3.04,1.0,-0.24,-0.39,-0.75,-0.88,-1.04,-1.21,-1.31,-1.34,-1.28,-1.16,-1.08,10.53
2023-09-17,2023,9,17,9.38,9.06,6.94,5.03,3.09,1.01,-0.21,-0.49,-0.76,-0.86,-1.02,-1.17,-1.31,-1.35,-1.25,-1.16,-1.06,9.25
2023-09-18,2023,9,18,8.58,8.57,6.88,5.08,3.1,1.03,-0.31,-0.35,-0.74,-0.86,-1.02,-1.17,-1.29,-1.32,-1.24,-1.15,-1.05,8.37
2023-09-19,2023,9,19,8.23,8.14,6.74,5.08,3.12,1.04,-0.35,-0.41,-0.72,-0.86,-0.99,-1.17,-1.25,-1.32,-1.22,-1.13,-1.06,8.95
2023-09-20,2023,9,20,8.06,7.75,6.59,5.02,3.12,1.06,-0.39,-0.38,-0.71,-0.85,-1.0,-1.17,-1.27,-1.29,-1.22,-1.1,-1.05,8.73
2023-09-21,2023,9,21,8.86,7.54,6.33,4.95,3.12,1.09,-0.35,-0.42,-0.68,-0.82,-0.97,-1.13,-1.26,-1.25,-1.22,-1.1,-1.05,10.86
2023-09-22,2023,9,22,8.13,7.62,6.2,4.89,3.12,1.07,-0.36,-0.44,-0.69,-0.8,-0.93,-1.1,-1.27,-1.23,-1.2,-1.1,-1.01,7.86
2023-09-23,2023,9,23,7.35,7.38,6.15,4.8,3.12,1.08,-0.26,-0.38,-0.71,-0.79,-0.95,-1.1,-1.21,-1.22,-1.18,-1.1,-1.04,6.86
2023-09-24,2023,9,24,7.83,7.05,6.04,4.73,3.08,1.1,-0.27,-0.38,-0.71,-0.79,-0.93,-1.09,-1.17,-1.22,-1.16,-1.09,-1.04,11.56
2023-09-25,2023,9,25,9.74,7.31,5.89,4.65,3.07,1.07,-0.28,-0.35,-0.69,-0.79,-0.92,-1.06,-1.18,-1.24,-1.16,-1.06,-1.02,11.88
2023-09-26,2023,9,26,7.91,7.47,5.91,4.58,3.01,1.07,-0.24,-0.36,-0.69,-0.78,-0.9,-1.04,-1.17,-1.21,-1.15,-1.04,-0.99,7.88
2023-09-27,2023,9,27,7.34,7.2,5.85,4.52,2.97,1.07,-0.24,-0.35,-0.68,-0.74,-0.93,-1.05,-1.13,-1.2,-1.15,-1.05,-0.99,6.48
2023-09-28,2023,9,28,6.14,6.78,5.76,4.49,2.94,1.07,-0.12,-0.35,-0.68,-0.74,-0.94,-1.04,-1.11,-1.15,-1.12,-1.03,-0.99,5.21
2023-09-29,2023,9,29,4.55,6.3,5.61,4.44,2.93,1.07,-0.14,-0.34,-0.67,-0.73,-0.91,-1.04,-1.11,-1.17,-1.11,-1.03,-0.99,3.62
2023-09-30,2023,9,30,4.18,5.45,5.26,4.31,2.87,1.01,-0.15,-0.31,-0.6,-0.73,-0.77,-0.98,-1.1,-1.17,-1.09,-1.03,-0.94,4.24
2023-10-01,2023,10,1,4.42,5.14,5.02,4.2,2.81,0.95,-0.15,-0.31,-0.6,-0.73,-0.79,-0.98,-1.11,-1.23,-1.1,-1.02,-0.93,5.47
2023-10-02,2023,10,2,5.37,5.17,4.76,4.04,2.75,1.0,-0.15,-0.31,-0.6,-0.72,-0.75,-0.98,-1.1,-1.1,-1.09,-0.97,-0.93,10.38
2023-10-03,2023,10,3,6.33,5.62,4.68,3.9,2.66,0.96,-0.15,-0.31,-0.6,-0.68,-0.73,-0.98,-1.07,-1.08,-1.08,-0.97,-0.92,5.45
2023-10-04,2023,10,4,4.38,5.4,4.65,3.79,2.58,0.96,-0.15,-0.31,-0.6,-0.69,-0.71,-0.98,-1.05,-1.05,-1.07,-0.97,-0.91,2.77
2023-10-05,2023,10,5,5.26,4.97,4.48,3.71,2.51,0.96,-0.15,-0.31,-0.6,-0.67,-0.77,-0.96,-1.05,-1.07,-1.03,-0.97,-0.93,6.82
2023-10-06,2023,10,6,5.79,5.07,4.21,3.6,2.46,0.91,-0.14,-0.31,-0.58,-0.67,-0.62,-0.93,-1.05,-1.13,-1.03,-0.97,-0.89,5.97
2023-10-07,2023,10,7,4.83,5.01,4.26,3.52,2.4,0.91,-0.15,-0.31,-0.56,-0.67,-0.68,-0.92,-1.05,-1.1,-1.03,-0.95,-0.89,4.75
2023-10-08,2023,10,8,5.27,4.84,4.2,3.43,2.33,0.89,-0.13,-0.3,-0.56,-0.67,-0.7,-0.92,-1.03,-1.06,-1.03,-0.95,-0.89,5.75
2023-10-09,2023,10,9,6.01,4.86,4.11,3.35,2.28,0.87,-0.12,-0.29,-0.55,-0.67,-0.68,-0.92,-1.02,-1.04,-1.01,-0.93,-0.89,7.12
2023-10-10,2023,10,10,5.57,5.0,4.06,3.28,2.24,0.86,-0.13,-0.29,-0.53,-0.65,-0.64,-0.92,-0.98,-1.02,-0.99,-0.91,-0.89,5.04
2023-10-11,2023,10,11,4.31,4.79,4.04,3.23,2.18,0.89,-0.12,-0.26,-0.53,-0.63,-0.73,-0.92,-0.98,-1.02,-0.98,-0.91,-0.88,3.79
2023-10-12,2023,10,12,3.54,4.39,3.93,3.17,2.13,0.88,-0.11,-0.27,-0.53,-0.63,-0.74,-0.9,-0.98,-1.02,-0.97,-0.91,-0.89,2.55
2023-10-13,2023,10,13,1.9,3.91,3.76,3.1,2.11,0.85,-0.13,-0.25,-0.53,-0.6,-0.72,-0.88,-0.98,-0.99,-0.97,-0.91,-0.87,-0.14
2023-10-14,2023,10,14,1.45,3.24,3.51,3.01,2.05,0.83,-0.13,-0.25,-0.53,-0.6,-0.72,-0.86,-0.97,-0.99,-0.97,-0.91,-0.86,0.44
2023-10-15,2023,10,15,1.57,2.84,3.19,2.87,2.0,0.81,-0.12,-0.24,-0.55,-0.6,-0.72,-0.85,-0.95,-0.99,-0.97,-0.91,-0.86,1.4
2023-10-16,2023,10,16,1.44,2.57,2.95,2.71,1.91,0.81,-0.13,-0.24,-0.51,-0.6,-0.72,-0.85,-0.92,-0.98,-0.96,-0.9,-0.86,1.01
2023-10-17,2023,10,17,1.86,2.42,2.74,2.55,1.83,0.77,-0.11,-0.24,-0.41,-0.6,-0.72,-0.85,-0.92,-0.97,-0.93,-0.88,-0.86,1.88
2023-10-18,2023,10,18,2.58,2.41,2.57,2.4,1.74,0.74,-0.09,-0.24,-0.42,-0.6,-0.67,-0.85,-0.92,-0.93,-0.92,-0.85,-0.86,1.47
2023-10-19,2023,10,19,2.05,2.52,2.46,2.27,1.65,0.71,-0.1,-0.24,-0.53,-0.6,-0.67,-0.85,-0.92,-0.95,-0.92,-0.87,-0.85,1.0
2023-10-20,2023,10,20,1.69,2.35,2.38,2.16,1.57,0.67,-0.1,-0.24,-0.44,-0.59,-0.69,-0.82,-0.92,-0.93,-0.91,-0.87,-0.82,1.55
2023-10-21,2023,10,21,1.26,2.15,2.27,2.05,1.49,0.6,-0.1,-0.24,-0.45,-0.59,-0.71,-0.81,-0.91,-0.92,-0.91,-0.84,-0.86,0.52
2023-10-22,2023,10,22,0.28,1.78,2.13,1.96,1.42,0.62,-0.1,-0.24,-0.46,-0.55,-0.72,-0.79,-0.91,-0.92,-0.91,-0.84,-0.81,-0.97
2023-10-23,2023,10,23,-0.15,1.49,1.95,1.85,1.35,0.58,-0.1,-0.24,-0.47,-0.54,-0.67,-0.79,-0.89,-0.92,-0.91,-0.84,-0.8,-1.24
2023-10-24,2023,10,24,-0.54,1.16,1.75,1.73,1.28,0.58,-0.1,-0.24,-0.47,-0.54,-0.71,-0.79,-0.87,-0.91,-0.9,-0.84,-0.8,-1.68
2023-10-25,2023,10,25,-1.53,0.89,1.55,1.61,1.2,0.51,-0.1,-0.24,-0.47,-0.54,-0.65,-0.79,-0.86,-0.91,-0.89,-0.84,-0.8,-2.14
2023-10-26,2023,10,26,-2.36,0.65,1.32,1.46,1.13,0.51,-0.12,-0.21,-0.47,-0.54,-0.71,-0.79,-0.86,-0.89,-0.88,-0.83,-0.8,-2.41
2023-10-27,2023,10,27,-2.81,0.47,1.15,1.33,1.03,0.48,-0.11,-0.23,-0.47,-0.54,-0.66,-0.79,-0.86,-0.88,-0.88,-0.8,-0.8,-2.37
2023-10-28,2023,10,28,-2.49,0.35,0.98,1.17,0.94,0.43,-0.09,-0.2,-0.47,-0.54,-0.68,-0.78,-0.86,-0.88,-0.85,-0.82,-0.77,-2.3
2023-10-29,2023,10,29,-2.97,0.23,0.82,1.03,0.84,0.4,-0.08,-0.19,-0.44,-0.54,-0.68,-0.77,-0.86,-0.87,-0.86,-0.79,-0.78,-2.22
2023-10-30,2023,10,30,-3.29,0.15,0.7,0.89,0.72,0.36,-0.11,-0.19,-0.45,-0.54,-0.69,-0.76,-0.84,-0.86,-0.84,-0.79,-0.79,-3.2
2023-10-31,2023,10,31,-4.63,0.03,0.57,0.77,0.66,0.34,-0.09,-0.19,-0.43,-0.54,-0.67,-0.74,-0.83,-0.86,-0.84,-0.78,-0.78,-4.72
2023-11-01,2023,11,1,-5.09,-0.06,0.46,0.65,0.56,0.3,-0.09,-0.18,-0.43,-0.54,-0.69,-0.73,-0.81,-0.85,-0.84,-0.78,-0.77,-3.62
2023-11-02,2023,11,2,-6.93,-0.29,0.37,0.55,0.49,0.32,-0.09,-0.18,-0.44,-0.54,-0.7,-0.73,-0.8,-0.86,-0.84,-0.78,-0.78,-5.54
2023-11-03,2023,11,3,-6.81,-0.57,0.28,0.47,0.4,0.31,-0.09,-0.18,-0.45,-0.54,-0.54,-0.73,-0.8,-0.85,-0.83,-0.77,-0.76,-4.57
2023-11-04,2023,11,4,-4.49,-0.72,0.19,0.39,0.33,0.28,-0.09,-0.18,-0.45,-0.54,-0.65,-0.73,-0.8,-0.85,-0.82,-0.77,-0.74,-2.31
2023-11-05,2023,11,5,-3.11,-0.72,0.15,0.32,0.29,0.27,-0.09,-0.18,-0.45,-0.54,-0.79,-0.73,-0.8,-0.83,-0.81,-0.77,-0.76,-2.25
2023-11-06,2023,11,6,-3.31,-0.68,0.09,0.26,0.22,0.41,-0.09,-0.18,-0.45,-0.54,-0.93,-0.78,-0.81,-0.84,-0.79,-0.77,-0.76,-2.45
2023-11-07,2023,11,7,-2.85,-0.72,0.08,0.21,0.15,0.27,-0.09,-0.2,-0.45,-0.54,-0.83,-0.77,-0.82,-0.83,-0.84,-0.74,-0.74,-2.54
2023-11-08,2023,11,8,-1.82,-0.71,0.04,0.15,0.13,-0.05,-0.09,-0.2,-0.47,-0.54,-0.57,-0.77,-0.81,-0.82,-0.81,-0.73,-0.72,-0.48
2023-11-09,2023,11,9,-1.18,-0.54,0.03,0.13,0.11,0.03,-0.09,-0.18,-0.47,-0.54,-0.64,-0.77,-0.82,-0.81,-0.78,-0.72,-0.74,-1.33
2023-11-10,2023,11,10,-1.16,-0.45,0.02,0.09,0.09,0.08,-0.09,-0.19,-0.47,-0.54,-0.73,-0.77,-0.81,-0.8,-0.78,-0.73,-0.74,-1.67
2023-11-11,2023,11,11,-2.12,-0.46,-0.02,0.06,0.06,-0.11,-0.09,-0.19,-0.47,-0.54,-0.57,-0.77,-0.8,-0.83,-0.78,-0.72,-0.72,-2.16
2023-11-12,2023,11,12,-2.43,-0.55,-0.03,0.05,0.03,-0.02,-0.09,-0.2,-0.46,-0.54,-0.62,-0.76,-0.8,-0.82,-0.78,-0.72,-0.7,-2.41
2023-11-13,2023,11,13,-2.69,-0.68,-0.03,0.02,0.04,-0.17,-0.09,-0.18,-0.47,-0.54,-0.51,-0.73,-0.8,-0.81,-0.78,-0.72,-0.71,-2.59
2023-11-14,2023,11,14,-5.05,-0.8,-0.03,0.02,0.01,0.14,-0.09,-0.18,-0.45,-0.54,-0.79,-0.73,-0.8,-0.81,-0.78,-0.72,-0.72,-3.63
2023-11-15,2023,11,15,-5.22,-1.16,-0.06,0.01,-0.04,0.11,-0.09,-0.18,-0.43,-0.54,-0.7,-0.73,-0.8,-0.8,-0.78,-0.72,-0.72,-3.04
2023-11-16,2023,11,16,-5.1,-1.47,-0.1,0.01,-0.03,-0.07,-0.1,-0.18,-0.43,-0.54,-0.62,-0.73,-0.8,-0.8,-0.78,-0.72,-0.73,-2.84
2023-11-17,2023,11,17,-6.33,-1.68,-0.1,-0.04,-0.03,-0.09,-0.12,-0.18,-0.45,-0.54,-0.59,-0.73,-0.8,-0.8,-0.78,-0.72,-0.7,-3.81
2023-11-18,2023,11,18,-7.24,-2.07,-0.14,-0.04,-0.03,-0.09,-0.1,-0.18,-0.46,-0.54,-0.61,-0.73,-0.8,-0.8,-0.78,-0.72,-0.7,-3.89
2023-11-19,2023,11,19,-9.23,-2.49,-0.19,-0.04,-0.03,-0.05,-0.11,-0.18,-0.45,-0.54,-0.64,-0.73,-0.8,-0.8,-0.77,-0.72,-0.69,-4.99
2023-11-20,2023,11,20,-11.54,-3.26,-0.26,-0.04,-0.03,-0.02,-0.09,-0.19,-0.45,-0.54,-0.68,-0.73,-0.8,-0.8,-0.77,-0.72,-0.67,-7.36
2023-11-21,2023,11,21,-11.21,-3.98,-0.38,-0.04,-0.03,0.04,-0.09,-0.2,-0.47,-0.54,-0.72,-0.73,-0.8,-0.8,-0.77,-0.69,-0.69,-5.88
2023-11-22,2023,11,22,-12.95,-4.52,-0.55,-0.04,-0.04,0.02,-0.09,-0.2,-0.47,-0.57,-0.61,-0.74,-0.8,-0.8,-0.77,-0.69,-0.67,-6.58
2023-11-23,2023,11,23,-11.85,-5.15,-0.78,-0.04,-0.05,-0.01,-0.09,-0.2,-0.47,-0.59,-0.87,-0.79,-0.8,-0.8,-0.77,-0.69,-0.67,-5.35
2023-11-24,2023,11,24,-8.94,-5.08,-0.94,-0.04,-0.06,-0.03,-0.1,-0.22,-0.5,-0.61,-0.75,-0.79,-0.83,-0.81,-0.77,-0.69,-0.67,-4.21
2023-11-25,2023,11,25,-8.77,-4.69,-1.0,-0.04,-0.04,-0.05,-0.11,-0.24,-0.53,-0.63,-0.78,-0.81,-0.86,-0.85,-0.77,-0.69,-0.67,-5.38
2023-11-26,2023,11,26,-8.66,-4.52,-1.07,-0.04,-0.08,-0.05,-0.11,-0.24,-0.55,-0.67,-0.78,-0.85,-0.88,-0.86,-0.78,-0.69,-0.67,-5.16
2023-11-27,2023,11,27,-9.58,-4.48,-1.12,-0.04,-0.04,0.05,-0.13,-0.24,-0.6,-0.7,-0.93,-0.89,-0.92,-0.86,-0.78,-0.69,-0.67,-7.01
2023-11-28,2023,11,28,-9.38,-4.66,-1.22,-0.04,-0.05,0.02,-0.12,-0.26,-0.61,-0.74,-0.93,-0.92,-0.94,-0.91,-0.78,-0.69,-0.67,-5.91
2023-11-29,2023,11,29,-8.21,-4.67,-1.33,-0.04,-0.03,-0.01,-0.12,-0.27,-0.65,-0.77,-0.94,-0.97,-0.98,-0.92,-0.84,-0.72,-0.67,-5.33
2023-11-30,2023,11,30,-8.08,-4.5,-1.41,-0.04,-0.08,-0.04,-0.12,-0.29,-0.67,-0.82,-0.97,-1.02,-1.04,-0.95,-0.84,-0.72,-0.67,-6.22
2023-12-01,2023,12,1,-9.33,-4.49,-1.46,-0.04,-0.05,-0.01,-0.12,-0.31,-0.71,-0.86,-1.04,-1.06,-1.06,-1.0,-0.85,-0.72,-0.68,-7.73
2023-12-02,2023,12,2,-9.71,-4.74,-1.58,-0.05,-0.05,0.04,-0.12,-0.31,-0.74,-0.91,-1.1,-1.1,-1.11,-1.04,-0.88,-0.72,-0.68,-6.46
2023-12-03,2023,12,3,-10.45,-4.98,-1.69,-0.09,-0.05,-0.07,-0.12,-0.36,-0.79,-0.95,-1.09,-1.16,-1.17,-1.05,-0.91,-0.74,-0.69,-8.73
2023-12-04,2023,12,4,-12.03,-5.37,-1.88,-0.1,-0.05,-0.05,-0.12,-0.37,-0.83,-0.99,-1.14,-1.21,-1.2,-1.11,-0.92,-0.78,-0.68,-8.6
2023-12-05,2023,12,5,-12.74,-5.88,-2.1,-0.1,-0.05,-0.01,-0.12,-0.38,-0.87,-1.04,-1.24,-1.26,-1.27,-1.14,-0.96,-0.78,-0.69,-8.95
2023-12-06,2023,12,6,-12.39,-6.3,-2.34,-0.12,-0.05,-0.02,-0.13,-0.41,-0.91,-1.09,-1.31,-1.32,-1.31,-1.18,-0.99,-0.79,-0.71,-8.51
2023-12-07,2023,12,7,-13.52,-6.64,-2.64,-0.17,-0.05,0.1,-0.17,-0.43,-0.96,-1.16,-1.44,-1.39,-1.37,-1.25,-1.03,-0.8,-0.72,-11.24
2023-12-08,2023,12,8,-12.4,-7.01,-2.91,-0.22,-0.05,-0.05,-0.16,-0.44,-1.01,-1.2,-1.41,-1.47,-1.46,-1.31,-1.06,-0.84,-0.72,-6.2
2023-12-09,2023,12,9,-10.79,-7.0,-3.12,-0.29,-0.06,0.03,-0.16,-0.49,-1.07,-1.27,-1.56,-1.53,-1.51,-1.36,-1.1,-0.84,-0.73,-5.39
2023-12-10,2023,12,10,-10.63,-6.78,-3.23,-0.38,-0.06,-0.01,-0.2,-0.49,-1.12,-1.31,-1.53,-1.61,-1.55,-1.4,-1.15,-0.89,-0.73,-9.3
2023-12-11,2023,12,11,-12.22,-6.76,-3.32,-0.51,-0.06,-0.03,-0.2,-0.54,-1.15,-1.36,-1.46,-1.65,-1.63,-1.47,-1.19,-0.91,-0.72,-11.96
2023-12-12,2023,12,12,-13.53,-7.03,-3.45,-0.65,-0.06,-0.05,-0.24,-0.56,-1.19,-1.41,-1.65,-1.71,-1.68,-1.51,-1.22,-0.92,-0.77,-11.47
2023-12-13,2023,12,13,-12.35,-7.34,-3.65,-0.78,-0.06,-0.05,-0.24,-0.58,-1.24,-1.46,-1.69,-1.77,-1.73,-1.56,-1.26,-0.97,-0.79,-7.91
2023-12-14,2023,12,14,-11.74,-7.41,-3.83,-0.95,-0.06,-0.06,-0.27,-0.6,-1.29,-1.52,-1.75,-1.84,-1.8,-1.62,-1.29,-0.99,-0.8,-7.3
2023-12-15,2023,12,15,-11.89,-7.38,-3.97,-1.12,-0.05,-0.04,-0.26,-0.63,-1.33,-1.56,-1.83,-1.89,-1.84,-1.66,-1.35,-1.01,-0.82,-8.26
2023-12-16,2023,12,16,-13.15,-7.55,-4.12,-1.31,-0.07,-0.05,-0.2,-0.66,-1.36,-1.61,-1.85,-1.95,-1.91,-1.71,-1.37,-1.04,-0.85,-10.76
2023-12-17,2023,12,17,-12.38,-8.13,-4.29,-1.49,-0.09,-0.05,-0.29,-0.68,-1.42,-1.64,-1.5,-1.99,-1.95,-1.77,-1.42,-1.06,-0.8,-10.45
2023-12-18,2023,12,18,-11.88,-8.0,-4.43,-1.69,-0.09,-0.05,-0.24,-0.7,-1.43,-1.68,-1.75,-2.05,-2.01,-1.81,-1.46,-1.09,-0.84,-9.21
2023-12-19,2023,12,19,-11.21,-7.81,-4.54,-1.87,-0.09,-0.05,-0.24,-0.73,-1.48,-1.74,-1.99,-2.1,-2.06,-1.87,-1.49,-1.11,-0.86,-8.15
2023-12-20,2023,12,20,-10.93,-7.64,-4.61,-2.03,-0.09,-0.04,-0.26,-0.75,-1.53,-1.78,-2.01,-2.14,-2.13,-1.89,-1.54,-1.16,-0.91,-7.54
2023-12-21,2023,12,21,-9.47,-7.44,-4.64,-2.18,-0.12,-0.04,-0.24,-0.79,-1.57,-1.82,-2.06,-2.2,-2.17,-1.95,-1.57,-1.17,-0.91,-5.16
2023-12-22,2023,12,22,-8.79,-7.11,-4.62,-2.3,-0.16,-0.05,-0.26,-0.81,-1.61,-1.86,-2.17,-2.25,-2.21,-2.0,-1.6,-1.22,-0.93,-4.84
2023-12-23,2023,12,23,-8.5,-6.75,-4.53,-2.41,-0.25,-0.05,-0.27,-0.81,-1.61,-1.87,-2.14,-2.29,-2.25,-2.03,-1.63,-1.23,-0.95,-5.64
2023-12-24,2023,12,24,-9.88,-6.59,-4.43,-2.46,-0.34,-0.05,-0.27,-0.82,-1.64,-1.88,-2.14,-2.3,-2.28,-2.05,-1.67,-1.24,-0.96,-5.29
2023-12-25,2023,12,25,-9.11,-6.74,-4.44,-2.5,-0.43,-0.12,-0.3,-0.87,-1.66,-1.91,-2.11,-2.3,-2.3,-2.06,-1.67,-1.28,-0.98,-4.94
2023-12-26,2023,12,26,-7.65,-6.43,-4.42,-2.55,-0.5,-0.08,-0.29,-0.87,-1.66,-1.93,-2.23,-2.33,-2.31,-2.07,-1.7,-1.28,-1.02,-4.6
2023-12-27,2023,12,27,-6.67,-6.14,-4.34,-2.59,-0.58,-0.04,-0.29,-0.87,-1.67,-1.93,-2.18,-2.36,-2.33,-2.12,-1.72,-1.3,-1.0,-4.63
2023-12-28,2023,12,28,-6.4,-5.74,-4.22,-2.6,-0.65,-0.01,-0.28,-0.87,-1.67,-1.93,-2.18,-2.36,-2.35,-2.12,-1.73,-1.34,-1.02,-4.46
2023-12-29,2023,12,29,-6.38,-5.44,-4.07,-2.58,-0.72,-0.16,-0.3,-0.9,-1.67,-1.93,-2.18,-2.36,-2.35,-2.12,-1.74,-1.34,-1.04,-5.27
2023-12-30,2023,12,30,-7.66,-5.31,-3.93,-2.57,-0.76,0.07,-0.32,-0.9,-1.67,-1.93,-2.18,-2.36,-2.35,-2.13,-1.74,-1.35,-1.06,-8.89
2023-12-31,2023,12,31,-9.27,-5.59,-3.92,-2.53,-0.8,-0.05,-0.33,-0.9,-1.67,-1.93,-2.18,-2.36,-2.36,-2.13,-1.76,-1.36,-1.07,-8.29
2024-01-01,2024,1,1,-10.24,-6.04,-4.05,-2.56,-0.85,-0.12,-0.34,-0.93,-1.72,-1.97,-2.18,-2.36,-2.37,-2.17,-1.79,-1.39,-1.08,-9.08
2024-01-02,2024,1,2,-10.5,-6.49,-4.28,-2.63,-0.9,-0.08,-0.35,-0.94,-1.75,-2.01,-2.25,-2.43,-2.42,-2.18,-1.79,-1.41,-1.09,-7.8
2024-01-03,2024,1,3,-11.46,-6.99,-4.57,-2.73,-0.97,-0.08,-0.36,-0.98,-1.79,-2.06,-2.23,-2.46,-2.44,-2.22,-1.83,-1.41,-1.09,-14.28
2024-01-04,2024,1,4,-11.99,-7.38,-4.81,-2.9,-1.03,-0.06,-0.35,-1.0,-1.83,-2.09,-2.39,-2.5,-2.51,-2.24,-1.85,-1.41,-1.09,-12.96
2024-01-05,2024,1,5,-12.88,-7.97,-5.1,-3.07,-1.11,-0.05,-0.39,-1.04,-1.87,-2.16,-2.36,-2.56,-2.62,-2.3,-1.9,-1.46,-1.09,-11.73
2024-01-06,2024,1,6,-12.99,-8.35,-5.39,-3.26,-1.22,-0.07,-0.38,-1.07,-1.95,-2.23,-2.47,-2.61,-2.64,-2.35,-1.93,-1.47,-1.15,-10.52
2024-01-07,2024,1,7,-12.43,-8.67,-5.73,-3.47,-1.33,-0.12,-0.42,-1.12,-2.02,-2.29,-2.55,-2.68,-2.67,-2.39,-1.96,-1.5,-1.16,-9.4
2024-01-08,2024,1,8,-12.38,-8.75,-5.95,-3.69,-1.48,-0.12,-0.4,-1.17,-2.06,-2.34,-2.58,-2.74,-2.73,-2.45,-2.0,-1.52,-1.16,-8.55
2024-01-09,2024,1,9,-13.26,-8.93,-6.14,-3.89,-1.63,-0.08,-0.46,-1.22,-2.13,-2.4,-2.65,-2.8,-2.76,-2.48,-2.04,-1.55,-1.19,-10.53
2024-01-10,2024,1,10,-14.49,-9.23,-6.37,-4.11,-1.78,-0.04,-0.46,-1.26,-2.19,-2.47,-2.74,-2.85,-2.81,-2.54,-2.08,-1.6,-1.21,-11.25
2024-01-11,2024,1,11,-15.05,-9.76,-6.7,-4.28,-1.93,-0.07,-0.47,-1.31,-2.24,-2.52,-2.72,-2.9,-2.88,-2.57,-2.1,-1.61,-1.23,-11.74
2024-01-12,2024,1,12,-14.66,-10.15,-7.0,-4.53,-2.1,-0.07,-0.55,-1.37,-2.32,-2.58,-2.86,-2.98,-2.91,-2.63,-2.16,-1.64,-1.25,-10.53
2024-01-13,2024,1,13,-15.4,-10.44,-7.26,-4.76,-2.29,-0.1,-0.59,-1.45,-2.39,-2.67,-2.94,-3.04,-2.99,-2.71,-2.3,-1.68,-1.27,-11.92
2024-01-14,2024,1,14,-17.2,-10.98,-7.55,-5.03,-2.48,-0.12,-0.67,-1.52,-2.49,-2.77,-3.03,-3.14,-3.06,-2.78,-2.41,-1.7,-1.27,-13.89
2024-01-15,2024,1,15,-18.55,-11.76,-8.01,-5.34,-2.72,-0.18,-0.72,-1.61,-2.59,-2.85,-3.08,-3.21,-3.16,-2.84,-2.3,-1.74,-1.31,-13.77
2024-01-16,2024,1,16,-19.54,-12.54,-8.57,-5.66,-2.98,-0.31,-0.83,-1.71,-2.69,-2.97,-3.21,-3.32,-3.24,-2.91,-2.34,-1.78,-1.33,-14.31
2024-01-17,2024,1,17,-19.85,-13.3,-9.09,-6.02,-3.27,-0.48,-0.95,-1.83,-2.81,-3.09,-3.34,-3.44,-3.34,-3.01,-2.42,-1.84,-1.34,-12.89
2024-01-18,2024,1,18,-18.28,-13.65,-9.53,-6.44,-3.6,-0.81,-1.1,-1.98,-2.95,-3.22,-3.45,-3.54,-3.43,-3.1,-2.52,-1.89,-1.39,-10.16
2024-01-19,2024,1,19,-16.42,-13.48,-9.81,-6.83,-3.96,-1.22,-1.3,-2.14,-3.09,-3.36,-3.57,-3.66,-3.56,-3.2,-2.57,-1.94,-1.47,-10.82
2024-01-20,2024,1,20,-15.43,-13.17,-9.93,-7.17,-4.31,-1.52,-1.54,-2.3,-3.25,-3.5,-3.71,-3.8,-3.69,-3.29,-2.66,-1.98,-1.46,-9.35
2024-01-21,2024,1,21,-14.78,-12.68,-9.93,-7.43,-4.65,-1.96,-1.81,-2.5,-3.37,-3.61,-3.81,-3.9,-3.78,-3.38,-2.74,-2.06,-1.49,-9.17
2024-01-22,2024,1,22,-14.16,-12.39,-9.85,-7.59,-4.97,-2.4,-2.11,-2.68,-3.51,-3.73,-3.91,-3.99,-3.86,-3.48,-2.81,-2.09,-1.53,-7.76
2024-01-23,2024,1,23,-13.54,-11.97,-9.78,-7.72,-5.25,-2.83,-2.42,-2.87,-3.62,-3.83,-3.99,-4.08,-3.94,-3.53,-2.86,-2.16,-1.62,-9.23
2024-01-24,2024,1,24,-13.22,-11.71,-9.66,-7.78,-5.48,-3.26,-2.72,-3.07,-3.75,-3.93,-4.16,-4.16,-4.01,-3.6,-2.91,-2.2,-1.55,-8.45
